"","FID","GEOID","ALAND"
"5750",0,"060855120323",2235094
"5751",0,"060552007051",948625
"5752",0,"060552007063",799625
"5753",0,"060552007062",436724
"5754",0,"060552007041",617190
"5755",0,"060710066042",486098
"5756",0,"060710074092",654986
"5757",0,"060710074093",984009
"5758",0,"060552007031",1462175
"5759",0,"060552006022",714639
"5760",0,"060750176015",83211
"5761",0,"060750615004",145467
"5762",0,"060750615005",160109
"5763",0,"060750230013",172163
"5764",0,"060750231022",164528
"5765",0,"060750428002",276161
"5766",0,"060750231032",501579
"5767",0,"060750263032",210585
"5768",0,"060750332042",74019
"5769",0,"061130112043",1267682
"5770",0,"060750479012",637268
"5771",0,"060710074073",356985
"5772",0,"060710074102",981138
"5773",0,"060710074081",826790
"5774",0,"060710074082",472628
"5775",0,"060759802001",1011464
"5776",0,"061110076144",1816910
"5777",0,"061110080023",526125
"5778",0,"061110086003",290666
"5779",0,"061110091003",1293034
"5780",0,"061130107034",252196
"5781",0,"061130112052",456805
"5782",0,"060530141073",79598185
"5783",0,"061130101011",1315239
"5784",0,"060014048002",378242
"5785",0,"060014049001",236315
"5786",0,"060014049002",239117
"5787",0,"060014049003",227608
"5788",0,"060014049004",308145
"5789",0,"060014082001",372649
"5790",0,"060014082002",366607
"5791",0,"060014082003",162509
"5792",0,"060014083001",261020
"5793",0,"060014216001",423375
"5794",0,"060014216003",220516
"5795",0,"060530101011",3650899
"5796",0,"060530105013",4512401
"5797",0,"060530141072",1457119
"5798",0,"060530135003",500011
"5799",0,"060530141043",205314
"5800",0,"060530005011",315160
"5801",0,"060530105052",427754
"5802",0,"060710038043",620360
"5803",0,"060650432503",867295
"5804",0,"060710020352",745505
"5805",0,"060710020331",1991858
"5806",0,"060710020222",10051616
"5807",0,"060710113001",159559961
"5808",0,"060710121031",99183075
"5809",0,"060710040012",1614881
"5810",0,"060014216004",183025
"5811",0,"060014217001",288242
"5812",0,"060014217002",144111
"5813",0,"060014218001",276209
"5814",0,"060014218002",252268
"5815",0,"060014219001",217220
"5816",0,"060014261003",682862
"5817",0,"060650432504",460047
"5818",0,"060650432505",1760296
"5819",0,"060650432521",1999704
"5820",0,"060650432543",1030855
"5821",0,"060650432561",267506
"5822",0,"060650445201",27074939
"5823",0,"060014261004",459376
"5824",0,"060014261006",563853
"5825",0,"060014332001",551277
"5826",0,"060014332004",1841873
"5827",0,"060014333001",468626
"5828",0,"060650446051",1982036
"5829",0,"060650446061",2570048
"5830",0,"060650302005",344909
"5831",0,"060650308005",2168006
"5832",0,"060650452242",3268586
"5833",0,"060650452261",1328042
"5834",0,"060650452262",1340726
"5835",0,"060650452331",2326606
"5836",0,"060650452332",1368750
"5837",0,"060014426021",409094
"5838",0,"060014379001",280738
"5839",0,"060014380002",342891
"5840",0,"060014381001",701958
"5841",0,"060014381002",275007
"5842",0,"060014381004",363628
"5843",0,"060014381006",208046
"5844",0,"060710100041",733104
"5845",0,"060710100042",884049
"5846",0,"060710100102",1936469
"5847",0,"060650453041",1218471
"5848",0,"060650453042",3155578
"5849",0,"060650453043",2155258
"5850",0,"060650456044",1971313
"5851",0,"060659412002",2617000
"5852",0,"060659413001",1316877
"5853",0,"060659413002",1304329
"5854",0,"060659414001",1281457
"5855",0,"060659414002",643393
"5856",0,"060014424001",304317
"5857",0,"060014424002",420869
"5858",0,"060014424003",476364
"5859",0,"060014507412",643355
"5860",0,"060014507413",805371
"5861",0,"060133020061",3686361
"5862",0,"060650406072",18620768
"5863",0,"060890107032",2176026
"5864",0,"060890108033",3211525
"5865",0,"060890106024",1882415
"5866",0,"060890106023",1744126
"5867",0,"060014507421",616537
"5868",0,"060014507422",643374
"5869",0,"060133800003",1901717
"5870",0,"060133800001",1983358
"5871",0,"060133810001",505479
"5872",0,"060610210441",600332
"5873",0,"060610210353",1823467
"5874",0,"060610237001",2866621
"5875",0,"060610214012",1255051
"5876",0,"060890106021",1259367
"5877",0,"060133810002",426048
"5878",0,"060890107042",786630
"5879",0,"060890108062",1226926
"5880",0,"060890117011",2175840
"5881",0,"060890114022",920176
"5882",0,"060890112091",765268
"5883",0,"060890114013",1163099
"5884",0,"060890106022",2052693
"5885",0,"060710067001",536139
"5886",0,"060710067002",696547
"5887",0,"060710067003",378952
"5888",0,"060710067004",290705
"5889",0,"060710125004",588239
"5890",0,"060890106012",1499442
"5891",0,"060890111001",2240997
"5892",0,"060890112093",1486254
"5893",0,"060890114012",953564
"5894",0,"060890117012",2288710
"5895",0,"060890107031",1236352
"5896",0,"060890107041",846745
"5897",0,"060710040042",17844685
"5898",0,"060710036061",399369
"5899",0,"060710076033",648695
"5900",0,"060710076031",649833
"5901",0,"060710076042",642580
"5902",0,"060710076043",5758250
"5903",0,"060890108032",434345
"5904",0,"060890108031",1397375
"5905",0,"060190054091",300614
"5906",0,"060190025014",324846
"5907",0,"060190025013",331407
"5908",0,"060190027022",328900
"5909",0,"060190027023",330048
"5910",0,"060190018001",20935345
"5911",0,"060190009011",1954599
"5912",0,"060710044042",394415
"5913",0,"060710046034",1950028
"5914",0,"060710123001",963200
"5915",0,"060710100243",96180792
"5916",0,"060710091171",151185209
"5917",0,"060710104021",2419433107
"5918",0,"060710104092",3476082386
"5919",0,"060373017011",462856
"5920",0,"060373017012",451225
"5921",0,"060190014111",950351
"5922",0,"060190029051",798584
"5923",0,"060190031043",2303626
"5924",0,"060190035002",546149
"5925",0,"060190051003",650606
"5926",0,"060190056084",481392
"5927",0,"060190040023",7175348
"5928",0,"060190038082",1294436
"5929",0,"060190072022",4624209
"5930",0,"060190040021",12886116
"5931",0,"060190042082",3350736
"5932",0,"060190042081",2218372
"5933",0,"060770032171",361287
"5934",0,"060770041021",22350506
"5935",0,"060770051092",550942
"5936",0,"060770051292",782642
"5937",0,"060770008011",4581926
"5938",0,"060770008012",2276856
"5939",0,"060770008013",2035337
"5940",0,"060230011011",2887789
"5941",0,"060230011012",3744508
"5942",0,"060230011013",2293948
"5943",0,"060230109011",4809423
"5944",0,"060230109012",551788
"5945",0,"060230109013",1769117
"5946",0,"060855117042",2002915
"5947",0,"060855045042",124262
"5948",0,"060855029103",335071
"5949",0,"060855093041",1156628
"5950",0,"060855115003",533456
"5951",0,"060855120432",425223
"5952",0,"060855032122",509886
"5953",0,"060855035072",177323
"5954",0,"060855033362",616974
"5955",0,"060855033292",666356
"5956",0,"060552006023",1670856
"5957",0,"060552006021",935017
"5958",0,"060552006011",591678
"5959",0,"060552008042",274290
"5960",0,"060552011012",658393
"5961",0,"060552007072",625379
"5962",0,"060552010071",680540
"5963",0,"061050003001",617779139
"5964",0,"060710073061",734868
"5965",0,"060710087064",6333640
"5966",0,"061050002001",1829961007
"5967",0,"060759805011",1577311
"5968",0,"060759901000",0
"5969",0,"060710114013",5906394
"5970",0,"060710116003",942939606
"5971",0,"060719802001",19450278
"5972",0,"060710114014",955492
"5973",0,"060710091102",21872745
"5974",0,"060710111014",62938162
"5975",0,"060710109025",3208893
"5976",0,"060710110022",6568911
"5977",0,"060710109022",1138377
"5978",0,"060710091083",23137986
"5979",0,"060710091191",16301134
"5980",0,"060710091193",20964764
"5981",0,"060710091192",26545391
"5982",0,"060730083011",983740
"5983",0,"061130102033",492093
"5984",0,"061130103021",3830258
"5985",0,"061130103101",2997321
"5986",0,"061130103102",1482438
"5987",0,"061130103122",598074
"5988",0,"061130103123",581524
"5989",0,"060530126001",1628848
"5990",0,"060530118011",759710
"5991",0,"060530122002",685694
"5992",0,"060530123021",563390
"5993",0,"060530005022",2102134
"5994",0,"060530145001",12314270
"5995",0,"060530148002",6039797
"5996",0,"060650420131",1821224
"5997",0,"060650420132",1151590
"5998",0,"060650420142",913521
"5999",0,"060650432562",396841
"6000",0,"060190059111",2388058
"6001",0,"060650432563",1265959
"6002",0,"060650432571",938280
"6003",0,"060650432572",4222897
"6004",0,"060650432621",2491880
"6005",0,"060650432622",1056342
"6006",0,"060650316013",963934
"6007",0,"060590762041",4297628
"6008",0,"060590762051",414328
"6009",0,"060650401012",2557525
"6010",0,"060650401021",1549661
"6011",0,"060650403013",623902
"6012",0,"060650403014",1006440
"6013",0,"060650456062",15429492
"6014",0,"060650456081",4479072
"6015",0,"060590762052",603262
"6016",0,"060590762061",610787
"6017",0,"060590762063",360310
"6018",0,"060590992041",224891
"6019",0,"060590992042",322043
"6020",0,"060590992043",737203
"6021",0,"060590992121",444955
"6022",0,"060590992122",366387
"6023",0,"060650456091",23485097
"6024",0,"060650456093",21255346
"6025",0,"060650465001",3731152
"6026",0,"060650408211",730066
"6027",0,"060650432352",2339696
"6028",0,"060650432522",2498802
"6029",0,"060590992123",205347
"6030",0,"060590992124",260213
"6031",0,"060590992141",325302
"6032",0,"060590992142",326092
"6033",0,"060590992262",660189
"6034",0,"060590992271",315365
"6035",0,"060590992272",276268
"6036",0,"060590992273",641422
"6037",0,"060590992291",610943
"6038",0,"060650432702",2103407
"6039",0,"060650432711",4019072
"6040",0,"060190058021",1322748
"6041",0,"060190058022",1646165
"6042",0,"060590994062",653871
"6043",0,"060190054092",1001392
"6044",0,"060190066022",1632368
"6045",0,"060590992292",678207
"6046",0,"060590992462",658063
"6047",0,"060590992463",264381
"6048",0,"060590992472",396255
"6049",0,"060590992482",424042
"6050",0,"060590992491",370569
"6051",0,"060590992492",202849
"6052",0,"060590992502",652060
"6053",0,"060190055241",2689339
"6054",0,"060190055181",3149792
"6055",0,"060610210391",852445
"6056",0,"060610231002",1413923
"6057",0,"060610236001",2370549
"6058",0,"060610237002",1889496
"6059",0,"060610236002",2114557
"6060",0,"060590992511",357128
"6061",0,"060590992512",276389
"6062",0,"060590994053",350270
"6063",0,"060590994061",641839
"6064",0,"060590994101",273009
"6065",0,"060590994071",1300590
"6066",0,"060590994081",328723
"6067",0,"060590994082",665923
"6068",0,"060190059061",49123306
"6069",0,"060590994102",644620
"6070",0,"060590994103",398120
"6071",0,"060190059122",8211933
"6072",0,"060190055173",730164
"6073",0,"060190055221",2142079
"6074",0,"060190055223",1764464
"6075",0,"060190055224",995128
"6076",0,"060190064053",85006605
"6077",0,"060190059071",754166
"6078",0,"060590996033",410029
"6079",0,"060890121022",4544426
"6080",0,"060890122004",2043807
"6081",0,"060890126013",421278505
"6082",0,"060890127011",981067437
"6083",0,"060590994111",254229
"6084",0,"060590996013",163114
"6085",0,"060590996014",650873
"6086",0,"060590996021",736390
"6087",0,"060590996032",297129
"6088",0,"060190059072",1887959
"6089",0,"060590996034",1338029
"6090",0,"060590996042",641203
"6091",0,"060590996051",634818
"6092",0,"060190059052",38516906
"6093",0,"060190059091",1937910
"6094",0,"060591101163",400614
"6095",0,"060190059092",1292053
"6096",0,"060190085011",20675763
"6097",0,"060190085013",270497
"6098",0,"060710114031",776131
"6099",0,"060710087065",802726
"6100",0,"060890127014",16637350
"6101",0,"060591100043",497151
"6102",0,"060591100044",725803
"6103",0,"060591100051",545269
"6104",0,"060591100052",545744
"6105",0,"060591100061",707841
"6106",0,"060591100062",596986
"6107",0,"060591100071",406952
"6108",0,"060591106051",205761
"6109",0,"060710091162",2884607
"6110",0,"060710091163",2988989
"6111",0,"060710001163",392521
"6112",0,"060710099112",2570381
"6113",0,"060710099043",3376498
"6114",0,"060710019032",13998482
"6115",0,"060591101171",532049
"6116",0,"060591101173",134704
"6117",0,"060591101174",355572
"6118",0,"060591101182",311441
"6119",0,"060591102011",659410
"6120",0,"060591102012",648565
"6121",0,"060591102013",643211
"6122",0,"060710010013",462188
"6123",0,"060591106053",275829
"6124",0,"060710099101",1305655
"6125",0,"060710104131",1546310
"6126",0,"060710108043",770074
"6127",0,"060710091181",1830420
"6128",0,"060710104153",3829564
"6129",0,"060710100203",1453692
"6130",0,"060710100202",2448923
"6131",0,"060590218161",864415
"6132",0,"060591106054",862718
"6133",0,"060591106055",709075
"6134",0,"060591106061",366696
"6135",0,"060591106062",673289
"6136",0,"060591106071",395022
"6137",0,"060710104222",7861898
"6138",0,"060710020372",548000
"6139",0,"060710006062",322637
"6140",0,"060710021012",537657
"6141",0,"060710020313",539823
"6142",0,"060710036111",359076
"6143",0,"060590117212",290408
"6144",0,"060590995111",423050
"6145",0,"060590630073",1107643
"6146",0,"060710097114",5091465
"6147",0,"060710036032",649095
"6148",0,"060855085072",229968
"6149",0,"060710031023",326153
"6150",0,"060710040011",1643834
"6151",0,"060710079041",519643
"6152",0,"060230115001",6377522
"6153",0,"060230116002",90544170
"6154",0,"060855050091",2428960
"6155",0,"060855050081",607153
"6156",0,"060855050082",1094986
"6157",0,"060855050013",315349
"6158",0,"060855050015",351311
"6159",0,"060855053051",395996
"6160",0,"060014262002",618378
"6161",0,"060855035071",211216
"6162",0,"060855038024",565761
"6163",0,"060855039032",481817
"6164",0,"060855039031",445422
"6165",0,"060014093001",222001
"6166",0,"060014201003",129918
"6167",0,"060014050001",160445
"6168",0,"060014050003",378082
"6169",0,"060855043202",471090
"6170",0,"060855044102",542453
"6171",0,"060552010062",697038
"6172",0,"060552010032",3525420
"6173",0,"060552010072",607250
"6174",0,"060552010061",891741
"6175",0,"060552016022",2330948
"6176",0,"060014051001",325887
"6177",0,"060014051002",198573
"6178",0,"060014051003",282514
"6179",0,"060014083002",465631
"6180",0,"060014083003",403907
"6181",0,"060014083004",194701
"6182",0,"060552016024",1479936
"6183",0,"060552010042",1464865
"6184",0,"061050001012",473486426
"6185",0,"061050001022",12427531
"6186",0,"061050001013",114470251
"6187",0,"061050004001",1357894399
"6188",0,"061050001021",1114936808
"6189",0,"060330004004",749390
"6190",0,"060014083005",196411
"6191",0,"060014084001",191570
"6192",0,"060014084003",227257
"6193",0,"060014085002",263385
"6194",0,"060014219002",233184
"6195",0,"060014219003",206314
"6196",0,"060014219004",198368
"6197",0,"060014220001",3316851
"6198",0,"060014221002",352205
"6199",0,"060014262001",455359
"6200",0,"060014272001",206469
"6201",0,"060014262003",284475
"6202",0,"060014271001",364646
"6203",0,"060014271003",453111
"6204",0,"060014334004",2873779
"6205",0,"060014272002",252863
"6206",0,"060014272003",166540
"6207",0,"061130104021",17399012
"6208",0,"061130105053",12513392
"6209",0,"061130105101",3349253
"6210",0,"061130105103",281309
"6211",0,"061130105111",447949
"6212",0,"060014333005",335221
"6213",0,"060014334001",1357740
"6214",0,"060710042014",1105243
"6215",0,"060014335001",357070
"6216",0,"060014382012",420485
"6217",0,"060014383001",261615
"6218",0,"060014383002",327527
"6219",0,"060373019001",269747
"6220",0,"060373019002",253402
"6221",0,"060373019003",381111
"6222",0,"061130105121",443817
"6223",0,"060590626451",2959826
"6224",0,"060590626443",1608551
"6225",0,"060014384001",481924
"6226",0,"060014424004",381288
"6227",0,"060014425001",534771
"6228",0,"060014425002",449197
"6229",0,"060014425003",449510
"6230",0,"060014425004",526342
"6231",0,"060373019004",186130
"6232",0,"060530116022",6023845
"6233",0,"060530119003",3152270
"6234",0,"060650420143",1497246
"6235",0,"060590627025",317718
"6236",0,"060014511021",880189
"6237",0,"060014512011",1203321
"6238",0,"060014512012",1327606
"6239",0,"060133810003",365319
"6240",0,"060133810004",338988
"6241",0,"060133810005",326059
"6242",0,"060650422103",229663
"6243",0,"060650422141",2461498
"6244",0,"060650422171",1091478
"6245",0,"060650422172",2546420
"6246",0,"060650422173",638651
"6247",0,"060650422174",759581
"6248",0,"060650432641",665112
"6249",0,"060450107004",747929
"6250",0,"060450114006",318409
"6251",0,"060133820001",369231
"6252",0,"060133820002",400333
"6253",0,"060133820003",634061
"6254",0,"060133820004",572403
"6255",0,"060650432642",703169
"6256",0,"060650432651",1583367
"6257",0,"060650432652",903381
"6258",0,"060650409013",504230
"6259",0,"060650409023",1083606
"6260",0,"060650411012",861530
"6261",0,"060650411013",375636
"6262",0,"060650411022",1559115
"6263",0,"060650413011",1056350
"6264",0,"060650413012",1065939
"6265",0,"060650413021",910275
"6266",0,"060650466011",2446217
"6267",0,"060650436011",565904
"6268",0,"060650436012",684977
